"","date","state","overdose_search_12m","naloxone_search_12m"
"549",2014-07-05,"Alabama",671.317307692308,NA
"550",2014-07-12,"Alabama",669.565769230769,NA
"551",2014-07-19,"Alabama",667.215961538462,NA
"552",2014-07-26,"Alabama",668.845961538462,NA
"553",2014-08-02,"Alabama",671.4375,NA
"554",2014-08-09,"Alabama",669.078461538462,NA
"555",2014-08-16,"Alabama",665.170769230769,NA
"556",2014-08-23,"Alabama",667.435192307692,NA
"557",2014-08-30,"Alabama",661.128076923077,NA
"558",2014-09-06,"Alabama",659.468076923077,NA
"559",2014-09-13,"Alabama",657.984423076923,NA
"560",2014-09-20,"Alabama",659.221346153846,NA
"561",2014-09-27,"Alabama",657.131153846154,NA
"562",2014-10-04,"Alabama",652.696153846154,NA
"563",2014-10-11,"Alabama",651.054423076923,NA
"564",2014-10-18,"Alabama",654.511538461538,NA
"565",2014-10-25,"Alabama",652.642307692308,NA
"566",2014-11-01,"Alabama",652.672307692308,NA
"567",2014-11-08,"Alabama",647.209807692308,NA
"568",2014-11-15,"Alabama",646.480384615385,NA
"569",2014-11-22,"Alabama",650.465769230769,NA
"570",2014-11-29,"Alabama",652.898076923077,NA
"571",2014-12-06,"Alabama",654.164038461538,NA
"572",2014-12-13,"Alabama",654.98,NA
"573",2014-12-20,"Alabama",656.883653846154,NA
"574",2014-12-27,"Alabama",655.723653846154,NA
"575",2015-01-03,"Alabama",637.5925,0
"576",2015-01-10,"Alabama",633.238653846154,0
"577",2015-01-17,"Alabama",630.572307692308,0
"578",2015-01-24,"Alabama",627.365384615385,0
"579",2015-01-31,"Alabama",626.6,0
"580",2015-02-07,"Alabama",619.840384615385,0
"581",2015-02-14,"Alabama",619.945576923077,0
"582",2015-02-21,"Alabama",618.388461538462,0
"583",2015-02-28,"Alabama",619.038653846154,0
"584",2015-03-07,"Alabama",618.689230769231,0
"585",2015-03-14,"Alabama",621.401538461539,0
"586",2015-03-21,"Alabama",619.867115384615,0
"587",2015-03-28,"Alabama",615.995769230769,0
"588",2015-04-04,"Alabama",623.183076923077,0
"589",2015-04-11,"Alabama",619.638076923077,0
"590",2015-04-18,"Alabama",619.604615384615,0
"591",2015-04-25,"Alabama",615.432115384615,0
"592",2015-05-02,"Alabama",614.486538461538,0
"593",2015-05-09,"Alabama",610.755192307692,0
"594",2015-05-16,"Alabama",610.300192307692,18.6525
"595",2015-05-23,"Alabama",608.436923076923,17.7642857142857
"596",2015-05-30,"Alabama",605.001153846154,16.9568181818182
"597",2015-06-06,"Alabama",612.600192307692,16.2195652173913
"598",2015-06-13,"Alabama",611.193653846154,15.54375
"599",2015-06-20,"Alabama",609.663461538462,14.922
"600",2015-06-27,"Alabama",607.899807692308,14.3480769230769
"601",2015-07-04,"Alabama",606.618076923077,13.8166666666667
"602",2015-07-11,"Alabama",610.381153846154,13.3232142857143
"603",2015-07-18,"Alabama",609.025,12.8637931034483
"604",2015-07-25,"Alabama",612.709038461539,12.435
"605",2015-08-01,"Alabama",612.611346153846,12.0338709677419
"606",2015-08-08,"Alabama",613.727115384615,11.6578125
"607",2015-08-15,"Alabama",612.449230769231,11.3045454545455
"608",2015-08-22,"Alabama",612.716538461538,10.9720588235294
"609",2015-08-29,"Alabama",615.896346153846,10.6585714285714
"610",2015-09-05,"Alabama",617.801153846154,10.3625
"611",2015-09-12,"Alabama",614.309230769231,10.0824324324324
"612",2015-09-19,"Alabama",615.338269230769,9.8171052631579
"613",2015-09-26,"Alabama",614.175961538462,9.56538461538462
"614",2015-10-03,"Alabama",614.224615384615,9.32625
"615",2015-10-10,"Alabama",617.987884615385,9.09878048780488
"616",2015-10-17,"Alabama",620.529423076923,8.88214285714286
"617",2015-10-24,"Alabama",626.137692307692,8.67558139534884
"618",2015-10-31,"Alabama",627.228653846154,8.47840909090909
"619",2015-11-07,"Alabama",635.0075,8.29
"620",2015-11-14,"Alabama",633.658461538462,8.10978260869565
"621",2015-11-21,"Alabama",628.659807692308,7.93723404255319
"622",2015-11-28,"Alabama",628.957115384615,7.771875
"623",2015-12-05,"Alabama",630.157692307692,7.61326530612245
"624",2015-12-12,"Alabama",629.181153846154,7.461
"625",2015-12-19,"Alabama",625.964615384615,7.31470588235294
"626",2015-12-26,"Alabama",621.529807692308,7.17403846153846
"627",2016-01-02,"Alabama",622.445192307692,7.17403846153846
"628",2016-01-09,"Alabama",625.914423076923,7.17403846153846
"629",2016-01-16,"Alabama",627.946730769231,7.17403846153846
"630",2016-01-23,"Alabama",634.744423076923,7.17403846153846
"631",2016-01-30,"Alabama",634.293461538462,7.17403846153846
"632",2016-02-06,"Alabama",630.537692307692,7.17403846153846
"633",2016-02-13,"Alabama",635.951923076923,7.17403846153846
"634",2016-02-20,"Alabama",636.638076923077,7.17403846153846
"635",2016-02-27,"Alabama",636.44,7.17403846153846
"636",2016-03-05,"Alabama",636.096923076923,7.17403846153846
"637",2016-03-12,"Alabama",628.780384615385,7.17403846153846
"638",2016-03-19,"Alabama",626.840384615385,7.17403846153846
"639",2016-03-26,"Alabama",629.824807692308,7.17403846153846
"640",2016-04-02,"Alabama",623.870576923077,7.17403846153846
"641",2016-04-09,"Alabama",627.311538461538,7.17403846153846
"642",2016-04-16,"Alabama",631.281730769231,7.17403846153846
"643",2016-04-23,"Alabama",646.002115384615,7.17403846153846
"644",2016-04-30,"Alabama",648.363653846154,7.17403846153846
"645",2016-05-07,"Alabama",653.183269230769,7.17403846153846
"646",2016-05-14,"Alabama",653.260192307692,0
"647",2016-05-21,"Alabama",652.806346153846,0
"648",2016-05-28,"Alabama",656.640769230769,0
"649",2016-06-04,"Alabama",656.143846153846,0
"650",2016-06-11,"Alabama",662.397884615385,0
"651",2016-06-18,"Alabama",665.131923076923,0
"652",2016-06-25,"Alabama",663.355,0
"653",2016-07-02,"Alabama",664.627115384615,0
"654",2016-07-09,"Alabama",665.555576923077,0
"655",2016-07-16,"Alabama",664.835769230769,0
"656",2016-07-23,"Alabama",660.524615384615,0
"657",2016-07-30,"Alabama",663.184038461538,0
"658",2016-08-06,"Alabama",663.964038461539,0
"659",2016-08-13,"Alabama",665.960576923077,0
"660",2016-08-20,"Alabama",660.345,0
"661",2016-08-27,"Alabama",662.14,0
"662",2016-09-03,"Alabama",662.014038461538,0
"663",2016-09-10,"Alabama",669.566730769231,0
"664",2016-09-17,"Alabama",676.134038461538,0
"665",2016-09-24,"Alabama",682.595576923077,0
"666",2016-10-01,"Alabama",686.350961538462,0
"667",2016-10-08,"Alabama",686.823076923077,0
"668",2016-10-15,"Alabama",683.463653846154,0
"669",2016-10-22,"Alabama",683.047307692308,0
"670",2016-10-29,"Alabama",682.295961538461,0
"671",2016-11-05,"Alabama",681.604807692308,0
"672",2016-11-12,"Alabama",681.209423076923,0
"673",2016-11-19,"Alabama",683.419038461538,6.44288461538461
"674",2016-11-26,"Alabama",688.291153846154,6.44288461538461
"675",2016-12-03,"Alabama",690.232884615385,6.44288461538461
"676",2016-12-10,"Alabama",690.400384615385,6.44288461538461
"677",2016-12-17,"Alabama",691.024615384615,6.44288461538461
"678",2016-12-24,"Alabama",696.234807692308,6.44288461538461
"679",2016-12-31,"Alabama",695.622884615385,6.44288461538461
"680",2017-01-07,"Alabama",694.414807692308,6.44288461538461
"681",2017-01-14,"Alabama",695.460192307692,6.44288461538461
"682",2017-01-21,"Alabama",691.943653846154,6.44288461538461
"683",2017-01-28,"Alabama",693.339423076923,9.50346153846154
"684",2017-02-04,"Alabama",693.635384615385,9.50346153846154
"685",2017-02-11,"Alabama",690.680384615385,9.50346153846154
"686",2017-02-18,"Alabama",691.636538461539,12.84
"687",2017-02-25,"Alabama",695.972692307692,12.84
"688",2017-03-04,"Alabama",700.181923076923,12.84
"689",2017-03-11,"Alabama",705.264423076923,12.84
"690",2017-03-18,"Alabama",710.1075,12.84
"691",2017-03-25,"Alabama",713.916346153846,12.84
"692",2017-04-01,"Alabama",714.300769230769,12.84
"693",2017-04-08,"Alabama",712.904807692308,12.84
"694",2017-04-15,"Alabama",712.5525,12.84
"695",2017-04-22,"Alabama",707.140769230769,12.84
"696",2017-04-29,"Alabama",707.432692307692,15.3730769230769
"697",2017-05-06,"Alabama",707.457115384615,15.3730769230769
"698",2017-05-13,"Alabama",705.807884615385,15.3730769230769
"699",2017-05-20,"Alabama",715.658653846154,15.3730769230769
"700",2017-05-27,"Alabama",719.905,15.3730769230769
"701",2017-06-03,"Alabama",716.3125,15.3730769230769
"702",2017-06-10,"Alabama",711.922692307692,15.3730769230769
"703",2017-06-17,"Alabama",713.150576923077,15.3730769230769
"704",2017-06-24,"Alabama",718.595384615385,15.3730769230769
"705",2017-07-01,"Alabama",719.575576923077,15.3730769230769
"706",2017-07-08,"Alabama",719.445384615385,15.3730769230769
"707",2017-07-15,"Alabama",720.601730769231,15.3730769230769
"708",2017-07-22,"Alabama",724.909038461538,15.3730769230769
"709",2017-07-29,"Alabama",719.6275,15.3730769230769
"710",2017-08-05,"Alabama",720.6525,15.3730769230769
"711",2017-08-12,"Alabama",724.074038461539,15.3730769230769
"712",2017-08-19,"Alabama",730.610769230769,15.3730769230769
"713",2017-08-26,"Alabama",729.102307692308,15.3730769230769
"714",2017-09-02,"Alabama",729.552115384615,15.3730769230769
"715",2017-09-09,"Alabama",724.275384615385,17.8988461538462
"716",2017-09-16,"Alabama",716.353653846154,21.2392307692308
"717",2017-09-23,"Alabama",711.4125,21.2392307692308
"718",2017-09-30,"Alabama",713.272307692308,21.2392307692308
"719",2017-10-07,"Alabama",711.358269230769,21.2392307692308
"720",2017-10-14,"Alabama",715.077115384615,21.2392307692308
"721",2017-10-21,"Alabama",715.947307692308,21.2392307692308
"722",2017-10-28,"Alabama",719.925769230769,21.2392307692308
"723",2017-11-04,"Alabama",718.022307692308,21.2392307692308
"724",2017-11-11,"Alabama",718.027692307692,21.2392307692308
"725",2017-11-18,"Alabama",722.048269230769,17.5992307692308
"726",2017-11-25,"Alabama",722.886538461538,17.5992307692308
"727",2017-12-02,"Alabama",721.385576923077,17.5992307692308
"728",2017-12-09,"Alabama",722.834230769231,17.5992307692308
"729",2017-12-16,"Alabama",721.263461538462,17.5992307692308
"730",2017-12-23,"Alabama",723.180961538462,17.5992307692308
"731",2017-12-30,"Alabama",721.515384615385,17.5992307692308
"732",2018-01-06,"Alabama",720.231923076923,17.5992307692308
"733",2018-01-13,"Alabama",717.737307692308,17.5992307692308
"734",2018-01-20,"Alabama",724.5,17.5992307692308
"735",2018-01-27,"Alabama",725.431923076923,14.5386538461538
"736",2018-02-03,"Alabama",725.237692307692,14.5386538461538
"737",2018-02-10,"Alabama",723.761153846154,14.5386538461538
"738",2018-02-17,"Alabama",721.198461538462,11.2021153846154
"739",2018-02-24,"Alabama",718.548461538462,11.2021153846154
"740",2018-03-03,"Alabama",717.5625,11.2021153846154
"741",2018-03-10,"Alabama",713.974423076923,11.2021153846154
"742",2018-03-17,"Alabama",711.157884615385,11.2021153846154
"743",2018-03-24,"Alabama",711.982307692308,11.2021153846154
"744",2018-03-31,"Alabama",713.786730769231,11.2021153846154
"745",2018-04-07,"Alabama",716.775961538462,11.2021153846154
"746",2018-04-14,"Alabama",713.634038461538,11.2021153846154
"747",2018-04-21,"Alabama",704.333076923077,11.2021153846154
"748",2018-04-28,"Alabama",705.860384615385,12.6223076923077
"749",2018-05-05,"Alabama",707.636153846154,12.6223076923077
"750",2018-05-12,"Alabama",710.103653846154,12.6223076923077
"751",2018-05-19,"Alabama",703.426538461538,12.6223076923077
"752",2018-05-26,"Alabama",699.201923076923,12.6223076923077
"753",2018-06-02,"Alabama",701.050769230769,12.6223076923077
"754",2018-06-09,"Alabama",701.845769230769,12.6223076923077
"755",2018-06-16,"Alabama",699.949423076923,15.3063461538462
"756",2018-06-23,"Alabama",700.575769230769,17.9719230769231
"757",2018-06-30,"Alabama",703.799423076923,17.9719230769231
"758",2018-07-07,"Alabama",705.816923076923,17.9719230769231
"759",2018-07-14,"Alabama",703.665769230769,17.9719230769231
"760",2018-07-21,"Alabama",702.901538461539,17.9719230769231
"761",2018-07-28,"Alabama",753.741538461538,17.9719230769231
"762",2018-08-04,"Alabama",761.251346153846,17.9719230769231
"763",2018-08-11,"Alabama",760.333076923077,17.9719230769231
"764",2018-08-18,"Alabama",765.793653846154,17.9719230769231
"765",2018-08-25,"Alabama",769.514423076923,17.9719230769231
"766",2018-09-01,"Alabama",771.796730769231,17.9719230769231
"767",2018-09-08,"Alabama",787.420576923077,15.4461538461538
"768",2018-09-15,"Alabama",799.188461538462,12.1057692307692
"769",2018-09-22,"Alabama",804.258653846154,12.1057692307692
"770",2018-09-29,"Alabama",804.969807692308,12.1057692307692
"771",2018-10-06,"Alabama",805.516153846154,12.1057692307692
"772",2018-10-13,"Alabama",804.174423076923,12.1057692307692
"773",2018-10-20,"Alabama",805.893846153846,12.1057692307692
"774",2018-10-27,"Alabama",806.484038461538,12.1057692307692
"775",2018-11-03,"Alabama",805.608269230769,12.1057692307692
"776",2018-11-10,"Alabama",808.162115384615,12.1057692307692
"777",2018-11-17,"Alabama",803.828461538462,9.30288461538461
"778",2018-11-24,"Alabama",801.169615384615,9.30288461538461
"779",2018-12-01,"Alabama",801.411346153846,9.30288461538461
"780",2018-12-08,"Alabama",802.861923076923,9.30288461538461
"781",2018-12-15,"Alabama",804.492115384615,9.30288461538461
"782",2018-12-22,"Alabama",805.86,9.30288461538461
"783",2018-12-29,"Alabama",805.024038461538,9.30288461538461
"784",2019-01-05,"Alabama",804.201538461538,9.30288461538461
"785",2019-01-12,"Alabama",803.439807692308,9.30288461538461
"786",2019-01-19,"Alabama",800.101153846154,9.30288461538461
"787",2019-01-26,"Alabama",798.875192307692,9.30288461538461
"788",2019-02-02,"Alabama",800.973461538461,9.30288461538461
"789",2019-02-09,"Alabama",804.243076923077,9.30288461538461
"790",2019-02-16,"Alabama",809.096730769231,11.7544230769231
"791",2019-02-23,"Alabama",810.866730769231,11.7544230769231
"792",2019-03-02,"Alabama",811.397692307692,11.7544230769231
"793",2019-03-09,"Alabama",815.621923076923,11.7544230769231
"794",2019-03-16,"Alabama",817.871538461538,11.7544230769231
"795",2019-03-23,"Alabama",815.890576923077,11.7544230769231
"796",2019-03-30,"Alabama",814.927307692308,11.7544230769231
"797",2019-04-06,"Alabama",810.770576923077,11.7544230769231
"798",2019-04-13,"Alabama",814.238846153846,11.7544230769231
"799",2019-04-20,"Alabama",818.483076923077,11.7544230769231
"800",2019-04-27,"Alabama",813.564423076923,7.80115384615385
"801",2019-05-04,"Alabama",809.165384615385,7.80115384615385
"802",2019-05-11,"Alabama",807.233653846154,7.80115384615385
"803",2019-05-18,"Alabama",800.981153846154,7.80115384615385
"804",2019-05-25,"Alabama",801.398269230769,7.80115384615385
"805",2019-06-01,"Alabama",797.436538461538,7.80115384615385
"806",2019-06-08,"Alabama",793.391153846154,7.80115384615385
"807",2019-06-15,"Alabama",792.537692307692,5.11711538461538
"808",2019-06-22,"Alabama",787.496730769231,2.45153846153846
"809",2019-06-29,"Alabama",784.061923076923,5.28730769230769
"810",2019-07-06,"Alabama",780.024807692308,5.28730769230769
"811",2019-07-13,"Alabama",780.066730769231,5.28730769230769
"812",2019-07-20,"Alabama",778.578269230769,5.28730769230769
"813",2019-07-27,"Alabama",729.6275,5.28730769230769
"814",2019-08-03,"Alabama",723.623269230769,5.28730769230769
"815",2019-08-10,"Alabama",722.922884615385,5.28730769230769
"816",2019-08-17,"Alabama",716.063461538462,5.28730769230769
"817",2019-08-24,"Alabama",714.778846153846,5.28730769230769
"818",2019-08-31,"Alabama",712.515961538462,7.66903846153846
"819",2019-09-07,"Alabama",697.845384615385,7.66903846153846
"820",2019-09-14,"Alabama",689.912115384615,9.87
"821",2019-09-21,"Alabama",684.871153846154,9.87
"822",2019-09-28,"Alabama",680.073653846154,9.87
"823",2019-10-05,"Alabama",676.909038461538,13.0298076923077
"824",2019-10-12,"Alabama",672.963461538462,13.0298076923077
"825",2019-10-19,"Alabama",667.025,13.0298076923077
"826",2019-10-26,"Alabama",664.765192307692,13.0298076923077
"827",2019-11-02,"Alabama",665.366923076923,13.0298076923077
"828",2019-11-09,"Alabama",660.846538461538,13.0298076923077
"829",2019-11-16,"Alabama",659.433076923077,13.0298076923077
"830",2019-11-23,"Alabama",658.695576923077,13.0298076923077
"831",2019-11-30,"Alabama",658.4225,13.0298076923077
"832",2019-12-07,"Alabama",653.326730769231,15.1286538461538
"833",2019-12-14,"Alabama",656.767692307692,15.1286538461538
"834",2019-12-21,"Alabama",653.132115384615,15.1286538461538
"835",2019-12-28,"Alabama",651.932307692308,15.1286538461538
"836",2020-01-04,"Alabama",652.040384615385,15.1286538461538
"837",2020-01-11,"Alabama",656.356923076923,17.8161538461538
"838",2020-01-18,"Alabama",653.099807692308,17.8161538461538
"839",2020-01-25,"Alabama",653.305769230769,17.8161538461538
"840",2020-02-01,"Alabama",654.071730769231,20.4551923076923
"841",2020-02-08,"Alabama",657.420192307692,22.2940384615385
"842",2020-02-15,"Alabama",655.362115384615,21.8830769230769
"843",2020-02-22,"Alabama",652.42,21.8830769230769
"844",2020-02-29,"Alabama",653.261538461538,21.8830769230769
"845",2020-03-07,"Alabama",652.199807692308,21.8830769230769
"846",2020-03-14,"Alabama",651.687692307692,21.8830769230769
"847",2020-03-21,"Alabama",652.361538461538,21.8830769230769
"848",2020-03-28,"Alabama",650.387884615385,21.8830769230769
"849",2020-04-04,"Alabama",651.655384615385,21.8830769230769
"850",2020-04-11,"Alabama",649.021153846154,21.8830769230769
"851",2020-04-18,"Alabama",645.590769230769,21.8830769230769
"852",2020-04-25,"Alabama",645.395769230769,21.8830769230769
"853",2020-05-02,"Alabama",646.154807692308,21.8830769230769
"854",2020-05-09,"Alabama",644.0475,24.2728846153846
"855",2020-05-16,"Alabama",643.922115384615,24.2728846153846
"856",2020-05-23,"Alabama",641.574423076923,24.2728846153846
"857",2020-05-30,"Alabama",641.421538461538,26.2844230769231
"858",2020-06-06,"Alabama",640.506346153846,26.2844230769231
"859",2020-06-13,"Alabama",637.645961538462,26.2844230769231
"860",2020-06-20,"Alabama",634.707307692308,26.2844230769231
"861",2020-06-27,"Alabama",633.101538461538,23.4486538461538
"862",2020-07-04,"Alabama",636.861730769231,23.4486538461538
"863",2020-07-11,"Alabama",634.987307692308,23.4486538461538
"864",2020-07-18,"Alabama",631.181730769231,23.4486538461538
"865",2020-07-25,"Alabama",633.694230769231,23.4486538461538
"866",2020-08-01,"Alabama",629.988846153846,23.4486538461538
"867",2020-08-08,"Alabama",627.210961538462,23.4486538461538
"868",2020-08-15,"Alabama",625.932884615385,23.4486538461538
"869",2020-08-22,"Alabama",623.959615384615,26.0521153846154
"870",2020-08-29,"Alabama",625.599230769231,23.6703846153846
"871",2020-09-05,"Alabama",626.425384615385,23.6703846153846
"872",2020-09-12,"Alabama",624.960769230769,21.4694230769231
"873",2020-09-19,"Alabama",622.0925,24.5519230769231
"874",2020-09-26,"Alabama",619.841538461538,24.5519230769231
"875",2020-10-03,"Alabama",626.849038461538,21.3921153846154
"876",2020-10-10,"Alabama",628.987307692308,21.3921153846154
"877",2020-10-17,"Alabama",633.599230769231,21.3921153846154
"878",2020-10-24,"Alabama",630.674423076923,21.3921153846154
"879",2020-10-31,"Alabama",628.831346153846,21.3921153846154
"880",2020-11-07,"Alabama",630.848461538461,21.3921153846154
"881",2020-11-14,"Alabama",630.974807692308,21.3921153846154
"882",2020-11-21,"Alabama",631.285192307692,21.3921153846154
"883",2020-11-28,"Alabama",629.860384615385,21.3921153846154
"884",2020-12-05,"Alabama",631.857692307692,19.2932692307692
"885",2020-12-12,"Alabama",625.125576923077,19.2932692307692
"886",2020-12-19,"Alabama",622.418269230769,19.2932692307692
"887",2020-12-26,"Alabama",621.585576923077,19.2932692307692
"888",2021-01-02,"Alabama",619.424615384615,19.2932692307692
"889",2021-01-09,"Alabama",616.247307692308,16.6057692307692
"890",2021-01-16,"Alabama",613.872307692308,16.6057692307692
"891",2021-01-23,"Alabama",611.941153846154,16.6057692307692
"892",2021-01-30,"Alabama",606.087692307692,13.9667307692308
"893",2021-02-06,"Alabama",597.869038461538,12.1278846153846
"894",2021-02-13,"Alabama",596.335192307692,10.0873076923077
"895",2021-02-20,"Alabama",599.372307692308,12.6675
"896",2021-02-27,"Alabama",596.614615384615,12.6675
"897",2021-03-06,"Alabama",594.598846153846,12.6675
"898",2021-03-13,"Alabama",591.332115384615,12.6675
"899",2021-03-20,"Alabama",587.082115384615,12.6675
"900",2021-03-27,"Alabama",590.383461538462,12.6675
"901",2021-04-03,"Alabama",594.122115384615,12.6675
"902",2021-04-10,"Alabama",605.994230769231,12.6675
"903",2021-04-17,"Alabama",608.637115384615,12.6675
"904",2021-04-24,"Alabama",610.060769230769,12.6675
"905",2021-05-01,"Alabama",612.260192307692,12.6675
"906",2021-05-08,"Alabama",613.879423076923,10.2776923076923
"907",2021-05-15,"Alabama",617.186153846154,10.2776923076923
"908",2021-05-22,"Alabama",619.746538461538,10.2776923076923
"909",2021-05-29,"Alabama",620.820384615385,8.26615384615384
"910",2021-06-05,"Alabama",623.418653846154,8.26615384615384
"911",2021-06-12,"Alabama",625.869807692308,8.26615384615384
